inst_coed,inst,major_code,major,min_scroe
0809,山西中医药大学,20,生物制药,520
1105,中国人民警察大学,2F,火灾勘查,520
1230,齐齐哈尔医学院,09,医学影像学,520
1629,北华航天工业学院,22,自动化,520
1688,山东工商学院,45,工程造价,520
2034,湖南第一师范学院,27,人工智能,520
3994,南京审计大学金审学院,15,审计学,520
0081,华北理工大学,94,智能医学工程,519
0100,廊坊师范学院,21,数学与应用数学(师范类),519
0114,山西医科大学,55,医学检验技术,519
0118,山西师范大学,01,经济学,519
0142,沈阳工业大学,G1,国际经济与贸易,519
0143,沈阳航空航天大学,1E,日语,519
0147,辽宁工程技术大学,AH,电气工程及其自动化(辽宁省高校专项计划),519
0152,大连工业大学,22,电子信息工程,519
0152,大连工业大学,23,通信工程,519
0153,沈阳建筑大学,02,城乡规划,519
0163,沈阳药科大学,W1,制药工程,519
0164,沈阳医学院,09,医学检验技术,519
0167,渤海大学,60,小学教育(师范类),519
0172,大连外国语大学,0Q,泰语,519
0190,长春工业大学,12,金属材料工程,519
0190,长春工业大学,65,食品科学与工程,519
0205,长春师范大学,2G,智能制造工程,519
0214,哈尔滨理工大学,20,市场营销,519
0360,安徽工业大学,H7,物流工程,519
0394,福建师范大学,Z5,电子信息工程(中外合作办学),519
0440,滨州医学院,1F,预防医学,519
0462,郑州轻工业大学,02,通信工程,519
0479,安阳师范学院,20,数学与应用数学(师范类),519
0489,长江大学,42,植物生产类(含教育部卓越农林、省支柱产业人才培养计划)(农学、植物保护),519
0538,中南林业科技大学,08,化学工程与工艺,519
0543,湖南理工学院,24,土木工程,519
0624,中国民用航空飞行学院,04,翻译,519
0656,西南民族大学,38,制药工程,519
0694,西藏大学,52,临床医学,519
0731,兰州理工大学,1C,测绘工程,519
0731,兰州理工大学,20,工业工程,519
0759,石河子大学,0T,动物科学,519
0759,石河子大学,18,制药工程,519
0879,安徽科技学院,10,数据科学与大数据技术,519
1035,沈阳大学,80,历史学(师范类),519
1258,大连大学,22,车辆工程,519
1258,大连大学,34,制药工程,519
1629,北华航天工业学院,26,数据科学与大数据技术,519
2453,中国劳动关系学院,15,应急技术与管理,519
3437,南昌医学院,0Q,临床医学,519
0076,河北工程大学,0B,信息与计算科学,518
0076,河北工程大学,0G,应用统计学,518
0114,山西医科大学,05,基础医学,518
0147,辽宁工程技术大学,2Y,电气工程与智能控制,518
0150,大连交通大学,42,测控技术与仪器(测控技术与仪器与软件工程专业嫁接),518
0152,大连工业大学,02,英语,518
0157,沈阳农业大学,0P,会计学,518
0163,沈阳药科大学,W3,应用化学,518
0190,长春工业大学,62,化学,518
0228,黑龙江中医药大学,12,药物制剂,518
0229,牡丹江医学院,07,医学影像学,518
0234,哈尔滨学院,1P,数学与应用数学(师范类),518
0361,安徽理工大学,0H,过程装备与控制工程,518
0378,安徽财经大学,35,应用统计学(中外合作办学),518
0430,山东建筑大学,43,材料科学与工程,518
0441,山东中医药大学,30,中医养生学,518
0462,郑州轻工业大学,32,新能源科学与工程,518
0466,河南农业大学,01,植物生产类(农学类)(农学、种子科学与工程),518
0490,武汉工程大学,25,化学工程与工艺(中外合作办学),518
0524,中南民族大学,57,生物科学类(招少数民族考生)(生物技术、生物工程、生物制药、食品质量与安全),518
0537,湖南农业大学,51,电子商务,518
0537,湖南农业大学,GS,工商管理类(工商管理、会计学、市场营销),518
0543,湖南理工学院,0M,电子科学与技术,518
0602,广西师范大学,14,政治学与行政学,518
0624,中国民用航空飞行学院,0E,网络空间安全,518
0656,西南民族大学,36,动物科学,518
0662,贵州中医药大学,0T,中医学,518
0676,云南农业大学,1A,电气工程及其自动化,518
0731,兰州理工大学,1R,工程管理,518
1055,常州工学院,2F,通信工程,518
1077,长沙学院,11,软件工程,518
1319,南昌工程学院,0M,电气工程及其自动化,518
1458,上海电机学院,22,材料科学与工程,518
1463,江苏理工学院,20,应用化学(师范类),518
1510,山东交通学院,35,智慧交通,518
1535,湖南工业大学,21,高分子材料与工程,518
1629,北华航天工业学院,17,电子信息工程,518
1688,山东工商学院,D4,新闻传播学类(编辑出版学、广告学),518
1775,防灾科技学院,0M,数据科学与大数据技术,518
0017,北京石油化工学院,25,安全工程(实验室管理),517
0020,北京农学院,21,食品质量与安全,517
0100,廊坊师范学院,23,物理学(师范类),517
0114,山西医科大学,14,临床药学,517
0142,沈阳工业大学,F1,建筑学,517
0142,沈阳工业大学,G3,金融工程,517
0163,沈阳药科大学,AC,药物化学(辽宁省高校专项计划),517
0167,渤海大学,20,法学,517
0169,鞍山师范学院,36,思想政治教育(师范类),517
0169,鞍山师范学院,53,数学与应用数学(师范类),517
0172,大连外国语大学,2E,大数据管理与应用,517
0234,哈尔滨学院,18,商务英语,517
0360,安徽工业大学,D5,建筑环境与能源应用工程,517
0412,江西中医药大学,0T,药学,517
0418,赣南师范大学,73,数据科学与大数据技术,517
0424,山东科技大学,J2,电气工程及其自动化(中外合作办学)(就读地点济南只提供英语教学、其他语种慎报),517
0434,山东农业大学,23,动物科学,517
0464,河南科技大学,28,材料类(冶金工程、金属材料工程、无机非金属材料工程、功能材料),517
0517,湖北民族大学,8B,中医学,517
0534,湖南科技大学,96,公共事业管理,517
0537,湖南农业大学,15,农学,517
0537,湖南农业大学,41,风景园林,517
0595,桂林电子科技大学,46,土木工程,517
0622,四川轻化工大学,67,电子信息科学与技术,517
0632,西南医科大学,11,生物医学工程,517
1059,合肥学院,16,网络工程,517
1629,北华航天工业学院,31,导航工程,517
1688,山东工商学院,35,通信工程,517
1810,海南医学院,17,医学检验技术,517
0020,北京农学院,03,植物保护(植物医学),516
0081,华北理工大学,1Q,应用心理学,516
0109,太原科技大学,07,材料成型及控制工程,516
0144,沈阳理工大学,18,通信工程,516
0150,大连交通大学,44,数学与应用数学,516
0150,大连交通大学,46,英语,516
0152,大连工业大学,08,大数据管理与应用,516
0172,大连外国语大学,0M,朝鲜语,516
0190,长春工业大学,51,高分子材料与工程,516
0190,长春工业大学,92,公共事业管理,516
0190,长春工业大学,94,行政管理,516
0201,北华大学,M1,机械类(机械设计制造及其自动化、材料成型及控制工程),516
0240,哈尔滨商业大学,32,药学,516
0361,安徽理工大学,19,给排水科学与工程,516
0430,山东建筑大学,37,测绘工程,516
0452,临沂大学,76,物理学(师范类),516
0462,郑州轻工业大学,30,能源与动力工程,516
0534,湖南科技大学,AD,材料科学与工程,516
0538,中南林业科技大学,06,生物工程,516
0555,南华大学,0J,土木类(土木工程、建筑环境与能源应用工程、给排水科学与工程、建筑电气与智能化、道路桥梁与渡河工程),516
0639,绵阳师范学院,20,物理学(师范类),516
0689,云南财经大学,1G,信息与计算科学,516
0731,兰州理工大学,1D,化学工程与工艺,516
1035,沈阳大学,87,小学教育(师范类),516
1072,江汉大学,1J,环境工程,516
1230,齐齐哈尔医学院,02,临床医学,516
1510,山东交通学院,94,交通管理,516
1629,北华航天工业学院,18,通信工程,516
1775,防灾科技学院,01,地球物理学,516
3021,浙大城市学院,07,土木工程,516
4434,山西传媒学院,31,广告学,516
0066,天津职业技术师范大学,20,测控技术与仪器,515
0081,华北理工大学,1F,翻译,515
0114,山西医科大学,56,医学实验技术,515
0117,长治医学院,08,药学,515
0118,山西师范大学,17,生态学,515
0143,沈阳航空航天大学,1W,跨境电子商务,515
0146,辽宁科技大学,36,会计学,515
0153,沈阳建筑大学,0G,建筑电气与智能化,515
0216,燕山大学,A3,电子科学与技术(中外合作办学),515
0220,东北石油大学,9L,地质学类(地质学、地球化学),515
0225,东北林业大学,H4,工程管理(中外合作办学),515
0228,黑龙江中医药大学,10,中医康复学,515
0233,牡丹江师范学院,44,物理学(师范类),515
0234,哈尔滨学院,19,小学教育(师范类),515
0240,哈尔滨商业大学,31,制药工程,515
0360,安徽工业大学,B1,材料类(材料科学与工程、无机非金属材料工程、焊接技术与工程),515
0361,安徽理工大学,18,建筑环境与能源应用工程,515
0361,安徽理工大学,1D,测绘工程,515
0394,福建师范大学,33,旅游管理类(旅游管理、酒店管理、会展经济与管理),515
0394,福建师范大学,Z3,通信工程(中外合作办学),515
0407,江西理工大学,B2,地理信息科学,515
0416,上饶师范学院,S1,数学与应用数学(师范类),515
0424,山东科技大学,J6,自动化(中外合作办学)(就读地点济南只提供英语教学、其他语种慎报),515
0517,湖北民族大学,7B,临床医学,515
0624,中国民用航空飞行学院,01,思想政治教育,515
0678,昆明医科大学,10,康复物理治疗,515
0679,大理大学,22,电气工程及其自动化,515
0732,兰州交通大学,64,材料科学与工程,515
0798,河北科技师范学院,45,英语(师范类),515
0878,安徽建筑大学,13,高分子材料与工程,515
1035,沈阳大学,76,英语,515
1058,宁波工程学院,31,物流管理,515
1258,大连大学,16,化学,515
1318,江西科技师范大学,1L,法学,515
1319,南昌工程学院,0G,机械设计制造及其自动化,515
1319,南昌工程学院,0S,计算机科学与技术,515
1420,河北金融学院,13,金融学(中外合作办学),515
1562,兰州文理学院,1K,数字媒体技术,515
1632,沈阳工程学院,21,能源与动力工程,515
1775,防灾科技学院,0J,计算机类(计算机科学与技术、网络工程),515
1843,九江学院,1V,临床医学,515
0114,山西医科大学,19,康复治疗学,514
0117,长治医学院,01,临床医学,514
0124,忻州师范学院,19,数学与应用数学(师范类),514
0143,沈阳航空航天大学,0X,消防工程,514
0147,辽宁工程技术大学,2X,智能电网信息工程,514
0152,大连工业大学,21,自动化,514
0152,大连工业大学,24,网络工程,514
0161,大连医科大学,23,护理学,514
0166,沈阳师范大学,83,德语,514
0167,渤海大学,12,化学(师范类),514
0167,渤海大学,33,计算机科学与技术,514
0169,鞍山师范学院,47,小学教育(师范类),514
0172,大连外国语大学,0G,阿拉伯语,514
0205,长春师范大学,2E,人工智能,514
0229,牡丹江医学院,05,临床医学,514
0240,哈尔滨商业大学,86,公共管理类(财政与公共管理学院)[行政管理(财政与公共管理学院)、劳动与社会保障],514
0405,东华理工大学,0N,材料科学与工程,514
0407,江西理工大学,P4,软件工程(土木方向),514
0447,聊城大学,9U,经济学,514
0463,河南工业大学,63,材料类(高分子材料与工程、复合材料与工程),514
0531,吉首大学,7A,数学与应用数学(师范类),514
0538,中南林业科技大学,03,林学类(林学、森林保护、经济林),514
0555,南华大学,11,护理学,514
0677,西南林业大学,0M,应用统计学,514
0708,陕西科技大学,H2,工业设计(中外合作办学),514
0760,新疆医科大学,07,针灸推拿学,514
0809,山西中医药大学,11,中西医临床医学,514
1035,沈阳大学,74,财务管理,514
1258,大连大学,AB,机械设计制造及其自动化(辽宁省高校专项计划),514
1406,甘肃政法大学,SD,数据科学与大数据技术,514
1632,沈阳工程学院,51,计算机科学与技术,514
1726,长春大学,2E,金融工程,514
2048,南京特殊教育师范学院,12,小学教育(师范类),514
0096,保定学院,61,物理学(师范类),513
0109,太原科技大学,16,信息管理与信息系统,513
0113,山西农业大学,54,计算机类(计算机科学与技术、网络工程、物联网工程),513
